invoice_id,unit_price,quantity,tax_5%,total,cogs,gross_margin_percentage,gross_income,rating,date,week_start,week_of_year,day_of_week,month_number,month_name,quarter,year,season,time,day_part,branch,city,customer_type,gender,payment,product_line
743-88-1662,95.49,7.0,33.4215,701.8515,668.43,4.761904762,33.4215,8.7,2019-02-22,2019-02-18,8,5,2,February,1,2019,winter,18:17:00,evening,C,Naypyitaw,Normal,Male,Ewallet,Sports and travel
595-86-2894,96.98,4.0,19.396,407.316,387.92,4.761904762,19.396,9.4,2019-02-06,2019-02-04,6,3,2,February,1,2019,winter,17:20:00,evening,C,Naypyitaw,Member,Male,Ewallet,Fashion accessories
182-69-8360,23.65,4.0,4.73,99.33,94.6,4.761904762,4.73,4.0,2019-01-30,2019-01-28,5,3,1,January,1,2019,winter,13:32:00,noon,B,Mandalay,Normal,Female,Credit card,Electronic accessories
289-15-7034,82.33,4.0,16.466,345.786,329.32,4.761904762,16.466,7.5,2019-01-11,2019-01-07,2,5,1,January,1,2019,winter,10:37:00,morning,A,Yangon,Member,Male,Credit card,Sports and travel
462-78-5240,26.61,2.0,2.661,55.881,53.22,4.761904762,2.661,4.2,2019-03-19,2019-03-18,12,2,3,March,1,2019,spring,14:35:00,noon,C,Naypyitaw,Normal,Female,Cash,Electronic accessories
868-52-7573,99.69,5.0,24.9225,523.3725,498.45,4.761904762,24.9225,9.9,2019-01-14,2019-01-14,3,1,1,January,1,2019,winter,12:09:00,noon,B,Mandalay,Normal,Female,Cash,Food and beverages
153-58-4872,74.89,4.0,14.978,314.538,299.56,4.761904762,14.978,4.2,2019-03-01,2019-02-25,9,5,3,March,1,2019,spring,15:32:00,noon,C,Naypyitaw,Member,Female,Ewallet,Food and beverages
662-72-2873,40.94,5.0,10.235,214.935,204.7,4.761904762,10.235,9.9,2019-01-06,2018-12-31,1,7,1,January,1,2019,winter,13:58:00,noon,A,Yangon,Normal,Female,Ewallet,Food and beverages
525-88-7307,75.82,1.0,3.791,79.611,75.82,4.761904762,3.791,5.8,2019-01-31,2019-01-28,5,4,1,January,1,2019,winter,13:19:00,noon,B,Mandalay,Member,Male,Cash,Sports and travel
689-16-9784,46.77,6.0,14.031,294.651,280.62,4.761904762,14.031,6.0,2019-03-11,2019-03-11,11,1,3,March,1,2019,spring,13:37:00,noon,C,Naypyitaw,Normal,Male,Cash,Food and beverages
725-56-0833,32.32,10.0,16.16,339.36,323.2,4.761904762,16.16,10.0,2019-02-20,2019-02-18,8,3,2,February,1,2019,winter,16:49:00,noon,A,Yangon,Normal,Female,Credit card,Health and beauty
394-41-0748,54.07,9.0,24.3315,510.9615,486.63,4.761904762,24.3315,9.5,2019-01-27,2019-01-21,4,7,1,January,1,2019,winter,14:55:00,noon,C,Naypyitaw,Member,Female,Ewallet,Fashion accessories
596-42-3999,18.22,7.0,6.377,133.917,127.54,4.761904762,6.377,6.6,2019-03-10,2019-03-04,10,7,3,March,1,2019,spring,14:04:00,noon,B,Mandalay,Normal,Male,Credit card,Food and beverages
541-89-9860,80.48,3.0,12.072,253.512,241.44,4.761904762,12.072,8.1,2019-02-15,2019-02-11,7,5,2,February,1,2019,winter,12:31:00,noon,C,Naypyitaw,Member,Female,Cash,Fashion accessories
173-82-9529,37.95,10.0,18.975,398.475,379.5,4.761904762,18.975,9.7,2019-01-26,2019-01-21,4,6,1,January,1,2019,winter,14:51:00,noon,B,Mandalay,Normal,Female,Cash,Fashion accessories
563-36-9814,76.82,1.0,3.841,80.661,76.82,4.761904762,3.841,7.2,2019-02-13,2019-02-11,7,3,2,February,1,2019,winter,18:27:00,evening,A,Yangon,Member,Male,Ewallet,Electronic accessories
308-47-4913,52.26,10.0,26.13,548.73,522.6,4.761904762,26.13,6.2,2019-03-09,2019-03-04,10,6,3,March,1,2019,spring,12:45:00,noon,A,Yangon,Member,Female,Credit card,Sports and travel
885-17-6250,79.74,1.0,3.987,83.727,79.74,4.761904762,3.987,7.3,2019-03-06,2019-03-04,10,3,3,March,1,2019,spring,10:36:00,morning,A,Yangon,Normal,Female,Ewallet,Health and beauty
726-27-2396,77.5,5.0,19.375,406.875,387.5,4.761904762,19.375,4.3,2019-01-24,2019-01-21,4,4,1,January,1,2019,winter,20:36:00,evening,A,Yangon,Normal,Female,Ewallet,Health and beauty
316-01-3952,54.27,5.0,13.5675,284.9175,271.35,4.761904762,13.5675,4.6,2019-03-13,2019-03-11,11,3,3,March,1,2019,spring,14:16:00,noon,A,Yangon,Normal,Female,Ewallet,Food and beverages
760-54-1821,13.59,9.0,6.1155,128.4255,122.31,4.761904762,6.1155,5.8,2019-03-15,2019-03-11,11,5,3,March,1,2019,spring,10:26:00,morning,B,Mandalay,Normal,Male,Cash,Home and lifestyle
793-10-3222,41.06,6.0,12.318,258.678,246.36,4.761904762,12.318,8.3,2019-03-05,2019-03-04,10,2,3,March,1,2019,spring,13:30:00,noon,B,Mandalay,Member,Female,Credit card,Health and beauty
346-12-3257,19.24,9.0,8.658,181.818,173.16,4.761904762,8.658,8.0,2019-03-04,2019-03-04,10,1,3,March,1,2019,spring,16:28:00,noon,B,Mandalay,Member,Male,Cash,Electronic accessories
110-05-6330,39.43,6.0,11.829,248.409,236.58,4.761904762,11.829,9.4,2019-03-25,2019-03-25,13,1,3,March,1,2019,spring,20:18:00,evening,C,Naypyitaw,Normal,Female,Credit card,Food and beverages
651-61-0874,46.22,4.0,9.244,194.124,184.88,4.761904762,9.244,6.2,2019-03-12,2019-03-11,11,2,3,March,1,2019,spring,20:04:00,evening,C,Naypyitaw,Normal,Male,Credit card,Home and lifestyle
236-86-3015,13.98,1.0,0.699,14.679,13.98,4.761904762,0.699,9.8,2019-02-04,2019-02-04,6,1,2,February,1,2019,winter,13:38:00,noon,C,Naypyitaw,Member,Male,Ewallet,Home and lifestyle
831-64-0259,39.75,5.0,9.9375,208.6875,198.75,4.761904762,9.9375,9.6,2019-02-22,2019-02-18,8,5,2,February,1,2019,winter,10:43:00,morning,B,Mandalay,Normal,Female,Ewallet,Fashion accessories
587-03-7455,97.79,7.0,34.2265,718.7565,684.53,4.761904762,34.2265,4.9,2019-02-16,2019-02-11,7,6,2,February,1,2019,winter,17:30:00,evening,C,Naypyitaw,Member,Female,Ewallet,Fashion accessories
882-40-4577,67.26,4.0,13.452,282.492,269.04,4.761904762,13.452,8.0,2019-01-19,2019-01-14,3,6,1,January,1,2019,winter,15:28:00,noon,A,Yangon,Member,Male,Credit card,Sports and travel
732-67-5346,13.79,5.0,3.4475,72.3975,68.95,4.761904762,3.4475,7.8,2019-01-11,2019-01-07,2,5,1,January,1,2019,winter,19:07:00,evening,A,Yangon,Normal,Male,Credit card,Food and beverages
725-32-9708,68.71,4.0,13.742,288.582,274.84,4.761904762,13.742,4.1,2019-01-04,2018-12-31,1,5,1,January,1,2019,winter,19:01:00,evening,B,Mandalay,Member,Female,Cash,Fashion accessories
256-08-8343,56.53,4.0,11.306,237.426,226.12,4.761904762,11.306,5.5,2019-03-04,2019-03-04,10,1,3,March,1,2019,spring,19:48:00,evening,A,Yangon,Normal,Female,Ewallet,Home and lifestyle
372-26-1506,23.82,5.0,5.955,125.055,119.1,4.761904762,5.955,5.4,2019-01-28,2019-01-28,5,1,1,January,1,2019,winter,19:24:00,evening,C,Naypyitaw,Normal,Female,Ewallet,Fashion accessories
244-08-0162,34.21,10.0,17.105,359.205,342.1,4.761904762,17.105,5.1,2019-01-02,2018-12-31,1,3,1,January,1,2019,winter,13:00:00,noon,B,Mandalay,Normal,Female,Cash,Health and beauty
569-71-4390,21.87,2.0,2.187,45.927,43.74,4.761904762,2.187,6.9,2019-01-25,2019-01-21,4,5,1,January,1,2019,winter,14:29:00,noon,B,Mandalay,Normal,Male,Ewallet,Sports and travel
132-23-6451,20.97,5.0,5.2425,110.0925,104.85,4.761904762,5.2425,7.8,2019-01-04,2018-12-31,1,5,1,January,1,2019,winter,13:21:00,noon,A,Yangon,Member,Male,Cash,Health and beauty
696-90-2548,25.84,3.0,3.876,81.396,77.52,4.761904762,3.876,6.6,2019-03-10,2019-03-04,10,7,3,March,1,2019,spring,18:55:00,evening,A,Yangon,Normal,Male,Ewallet,Sports and travel
472-15-9636,50.93,8.0,20.372,427.812,407.44,4.761904762,20.372,9.2,2019-03-22,2019-03-18,12,5,3,March,1,2019,spring,19:36:00,evening,A,Yangon,Normal,Male,Ewallet,Home and lifestyle
268-03-6164,96.11,1.0,4.8055,100.9155,96.11,4.761904762,4.8055,7.8,2019-01-25,2019-01-21,4,5,1,January,1,2019,winter,16:28:00,noon,B,Mandalay,Normal,Male,Ewallet,Health and beauty
750-57-9686,45.38,4.0,9.076,190.596,181.52,4.761904762,9.076,8.7,2019-01-08,2019-01-07,2,2,1,January,1,2019,winter,13:48:00,noon,C,Naypyitaw,Normal,Female,Credit card,Home and lifestyle
186-09-3669,81.51,1.0,4.0755,85.5855,81.51,4.761904762,4.0755,9.2,2019-01-22,2019-01-21,4,2,1,January,1,2019,winter,10:57:00,morning,C,Naypyitaw,Member,Female,Ewallet,Health and beauty
848-07-1692,57.22,2.0,5.722,120.162,114.44,4.761904762,5.722,8.3,2019-01-12,2019-01-07,2,6,1,January,1,2019,winter,17:13:00,evening,B,Mandalay,Normal,Female,Ewallet,Health and beauty
745-71-3520,25.22,7.0,8.827,185.367,176.54,4.761904762,8.827,8.2,2019-02-04,2019-02-04,6,1,2,February,1,2019,winter,10:23:00,morning,A,Yangon,Member,Female,Cash,Electronic accessories
266-76-6436,38.6,3.0,5.79,121.59,115.8,4.761904762,5.79,7.5,2019-03-28,2019-03-25,13,4,3,March,1,2019,spring,13:57:00,noon,C,Naypyitaw,Member,Female,Ewallet,Food and beverages
740-22-2500,84.05,3.0,12.6075,264.7575,252.15,4.761904762,12.6075,9.8,2019-01-23,2019-01-21,4,3,1,January,1,2019,winter,13:29:00,noon,C,Naypyitaw,Normal,Female,Cash,Electronic accessories
271-88-8734,97.21,10.0,48.605,1020.705,972.1,4.761904762,48.605,8.7,2019-02-08,2019-02-04,6,5,2,February,1,2019,winter,13:00:00,noon,C,Naypyitaw,Member,Female,Credit card,Fashion accessories
301-81-8610,25.42,8.0,10.168,213.528,203.36,4.761904762,10.168,6.7,2019-03-19,2019-03-18,12,2,3,March,1,2019,spring,19:42:00,evening,B,Mandalay,Member,Male,Credit card,Fashion accessories
489-64-4354,16.28,1.0,0.814,17.094,16.28,4.761904762,0.814,5.0,2019-03-09,2019-03-04,10,6,3,March,1,2019,spring,15:36:00,noon,C,Naypyitaw,Normal,Male,Cash,Fashion accessories
198-84-7132,40.61,9.0,18.2745,383.7645,365.49,4.761904762,18.2745,7.0,2019-01-02,2018-12-31,1,3,1,January,1,2019,winter,13:40:00,noon,B,Mandalay,Member,Male,Cash,Fashion accessories
269-10-8440,53.17,7.0,18.6095,390.7995,372.19,4.761904762,18.6095,8.9,2019-01-21,2019-01-21,4,1,1,January,1,2019,winter,18:01:00,evening,A,Yangon,Member,Male,Cash,Health and beauty
650-98-6268,20.87,3.0,3.1305,65.7405,62.61,4.761904762,3.1305,8.0,2019-03-20,2019-03-18,12,3,3,March,1,2019,spring,13:53:00,noon,B,Mandalay,Member,Female,Credit card,Food and beverages
741-73-3559,67.27,5.0,16.8175,353.1675,336.35,4.761904762,16.8175,6.9,2019-02-27,2019-02-25,9,3,2,February,1,2019,winter,17:27:00,evening,B,Mandalay,Normal,Male,Cash,Sports and travel
325-77-6186,90.65,10.0,45.325,951.825,906.5,4.761904762,45.325,7.3,2019-03-08,2019-03-04,10,5,3,March,1,2019,spring,10:53:00,morning,A,Yangon,Member,Female,Ewallet,Home and lifestyle
286-75-7818,69.08,2.0,6.908,145.068,138.16,4.761904762,6.908,6.9,2019-01-31,2019-01-28,5,4,1,January,1,2019,winter,19:48:00,evening,B,Mandalay,Normal,Male,Credit card,Fashion accessories
574-57-9721,43.27,2.0,4.327,90.867,86.54,4.761904762,4.327,5.7,2019-03-08,2019-03-04,10,5,3,March,1,2019,spring,16:53:00,noon,C,Naypyitaw,Normal,Male,Ewallet,Food and beverages
459-50-7686,23.46,6.0,7.038,147.798,140.76,4.761904762,7.038,6.4,2019-01-13,2019-01-07,2,7,1,January,1,2019,winter,19:14:00,evening,A,Yangon,Normal,Female,Ewallet,Electronic accessories
616-87-0016,95.54,7.0,33.439,702.219,668.78,4.761904762,33.439,9.6,2019-03-09,2019-03-04,10,6,3,March,1,2019,spring,14:36:00,noon,B,Mandalay,Normal,Male,Credit card,Fashion accessories
837-55-7229,47.44,1.0,2.372,49.812,47.44,4.761904762,2.372,6.8,2019-02-22,2019-02-18,8,5,2,February,1,2019,winter,18:19:00,evening,B,Mandalay,Normal,Female,Credit card,Fashion accessories
751-69-0068,99.24,9.0,44.658,937.818,893.16,4.761904762,44.658,9.0,2019-03-19,2019-03-18,12,2,3,March,1,2019,spring,19:09:00,evening,C,Naypyitaw,Normal,Male,Ewallet,Sports and travel
257-73-1380,82.93,4.0,16.586,348.306,331.72,4.761904762,16.586,9.6,2019-01-20,2019-01-14,3,7,1,January,1,2019,winter,16:51:00,noon,C,Naypyitaw,Member,Male,Ewallet,Sports and travel
345-08-4992,33.99,6.0,10.197,214.137,203.94,4.761904762,10.197,7.7,2019-03-08,2019-03-04,10,5,3,March,1,2019,spring,15:37:00,noon,A,Yangon,Normal,Male,Credit card,Home and lifestyle
549-96-4200,17.04,4.0,3.408,71.568,68.16,4.761904762,3.408,7.0,2019-03-08,2019-03-04,10,5,3,March,1,2019,spring,20:15:00,evening,C,Naypyitaw,Member,Male,Ewallet,Food and beverages
810-60-6344,40.86,8.0,16.344,343.224,326.88,4.761904762,16.344,6.5,2019-02-07,2019-02-04,6,4,2,February,1,2019,winter,14:38:00,noon,C,Naypyitaw,Normal,Female,Credit card,Electronic accessories
450-28-2866,17.44,5.0,4.36,91.56,87.2,4.761904762,4.36,8.1,2019-01-15,2019-01-14,3,2,1,January,1,2019,winter,19:25:00,evening,C,Naypyitaw,Member,Male,Cash,Food and beverages
394-30-3170,88.43,8.0,35.372,742.812,707.44,4.761904762,35.372,4.3,2019-03-22,2019-03-18,12,5,3,March,1,2019,spring,19:35:00,evening,B,Mandalay,Member,Female,Credit card,Sports and travel
138-17-5109,89.21,9.0,40.1445,843.0345,802.89,4.761904762,40.1445,6.5,2019-01-15,2019-01-14,3,2,1,January,1,2019,winter,15:42:00,noon,A,Yangon,Member,Female,Credit card,Home and lifestyle
192-98-7397,12.78,1.0,0.639,13.419,12.78,4.761904762,0.639,9.5,2019-01-08,2019-01-07,2,2,1,January,1,2019,winter,14:11:00,noon,C,Naypyitaw,Normal,Male,Ewallet,Fashion accessories
301-11-9629,19.1,7.0,6.685,140.385,133.7,4.761904762,6.685,9.7,2019-01-15,2019-01-14,3,2,1,January,1,2019,winter,10:43:00,morning,A,Yangon,Normal,Female,Cash,Sports and travel
390-80-5128,19.15,1.0,0.9575,20.1075,19.15,4.761904762,0.9575,9.5,2019-01-28,2019-01-28,5,1,1,January,1,2019,winter,17:58:00,evening,B,Mandalay,Member,Female,Credit card,Health and beauty
235-46-8343,27.66,10.0,13.83,290.43,276.6,4.761904762,13.83,8.9,2019-02-14,2019-02-11,7,4,2,February,1,2019,winter,11:26:00,noon,C,Naypyitaw,Member,Male,Credit card,Food and beverages
453-12-7053,45.74,3.0,6.861,144.081,137.22,4.761904762,6.861,6.5,2019-03-10,2019-03-04,10,7,3,March,1,2019,spring,17:38:00,evening,C,Naypyitaw,Normal,Male,Credit card,Fashion accessories
296-11-7041,27.07,1.0,1.3535,28.4235,27.07,4.761904762,1.3535,5.3,2019-01-12,2019-01-07,2,6,1,January,1,2019,winter,20:07:00,evening,B,Mandalay,Member,Female,Credit card,Health and beauty
449-27-2918,39.12,1.0,1.956,41.076,39.12,4.761904762,1.956,9.6,2019-03-26,2019-03-25,13,2,3,March,1,2019,spring,11:02:00,noon,B,Mandalay,Member,Female,Credit card,Sports and travel
891-01-7034,74.71,6.0,22.413,470.673,448.26,4.761904762,22.413,6.7,2019-01-01,2018-12-31,1,2,1,January,1,2019,winter,19:07:00,evening,B,Mandalay,Normal,Female,Cash,Electronic accessories
744-09-5786,22.01,6.0,6.603,138.663,132.06,4.761904762,6.603,7.6,2019-01-02,2018-12-31,1,3,1,January,1,2019,winter,18:50:00,evening,B,Mandalay,Normal,Male,Cash,Electronic accessories
727-17-0390,63.61,5.0,15.9025,333.9525,318.05,4.761904762,15.9025,4.8,2019-03-16,2019-03-11,11,6,3,March,1,2019,spring,12:43:00,noon,A,Yangon,Normal,Female,Ewallet,Food and beverages
568-88-3448,25.0,1.0,1.25,26.25,25.0,4.761904762,1.25,5.5,2019-03-03,2019-02-25,9,7,3,March,1,2019,spring,15:09:00,noon,A,Yangon,Normal,Male,Ewallet,Health and beauty
187-83-5490,20.77,4.0,4.154,87.234,83.08,4.761904762,4.154,4.7,2019-01-31,2019-01-28,5,4,1,January,1,2019,winter,13:47:00,noon,A,Yangon,Member,Male,Cash,Electronic accessories
767-54-1907,29.56,5.0,7.39,155.19,147.8,4.761904762,7.39,6.9,2019-02-13,2019-02-11,7,3,2,February,1,2019,winter,16:59:00,noon,B,Mandalay,Member,Female,Cash,Fashion accessories
710-46-4433,77.4,9.0,34.83,731.43,696.6,4.761904762,34.83,4.5,2019-02-15,2019-02-11,7,5,2,February,1,2019,winter,14:15:00,noon,B,Mandalay,Member,Female,Credit card,Food and beverages
533-33-5337,79.39,10.0,39.695,833.595,793.9,4.761904762,39.695,6.2,2019-02-07,2019-02-04,6,4,2,February,1,2019,winter,20:24:00,evening,B,Mandalay,Normal,Male,Cash,Electronic accessories
325-90-8763,46.57,10.0,23.285,488.985,465.7,4.761904762,23.285,7.6,2019-01-27,2019-01-21,4,7,1,January,1,2019,winter,13:58:00,noon,C,Naypyitaw,Member,Female,Cash,Electronic accessories
729-46-7422,35.89,1.0,1.7945,37.6845,35.89,4.761904762,1.7945,7.9,2019-02-23,2019-02-18,8,6,2,February,1,2019,winter,16:52:00,noon,C,Naypyitaw,Normal,Male,Credit card,Food and beverages
639-76-1242,40.52,5.0,10.13,212.73,202.6,4.761904762,10.13,4.5,2019-02-03,2019-01-28,5,7,2,February,1,2019,winter,15:19:00,noon,C,Naypyitaw,Normal,Male,Cash,Food and beverages
234-03-4040,73.05,10.0,36.525,767.025,730.5,4.761904762,36.525,8.7,2019-03-03,2019-02-25,9,7,3,March,1,2019,spring,12:25:00,noon,B,Mandalay,Member,Female,Credit card,Food and beverages
326-71-2155,73.95,4.0,14.79,310.59,295.8,4.761904762,14.79,6.1,2019-02-03,2019-01-28,5,7,2,February,1,2019,winter,10:02:00,morning,C,Naypyitaw,Normal,Female,Cash,Sports and travel
320-32-8842,22.62,1.0,1.131,23.751,22.62,4.761904762,1.131,6.4,2019-03-17,2019-03-11,11,7,3,March,1,2019,spring,18:58:00,evening,C,Naypyitaw,Member,Female,Cash,Food and beverages
470-32-9057,51.34,5.0,12.835,269.535,256.7,4.761904762,12.835,9.1,2019-03-28,2019-03-25,13,4,3,March,1,2019,spring,15:31:00,noon,A,Yangon,Member,Male,Credit card,Food and beverages
878-30-2331,54.55,10.0,27.275,572.775,545.5,4.761904762,27.275,7.1,2019-03-02,2019-02-25,9,6,3,March,1,2019,spring,11:22:00,noon,C,Naypyitaw,Member,Female,Credit card,Sports and travel
440-59-5691,37.15,7.0,13.0025,273.0525,260.05,4.761904762,13.0025,7.7,2019-02-08,2019-02-04,6,5,2,February,1,2019,winter,13:12:00,noon,C,Naypyitaw,Member,Female,Credit card,Health and beauty
554-53-3790,37.02,6.0,11.106,233.226,222.12,4.761904762,11.106,4.5,2019-03-22,2019-03-18,12,5,3,March,1,2019,spring,18:33:00,evening,B,Mandalay,Normal,Male,Cash,Sports and travel
746-19-0921,21.58,1.0,1.079,22.659,21.58,4.761904762,1.079,7.2,2019-02-09,2019-02-04,6,6,2,February,1,2019,winter,10:02:00,morning,C,Naypyitaw,Normal,Male,Ewallet,Food and beverages
233-34-0817,98.84,1.0,4.942,103.782,98.84,4.761904762,4.942,8.4,2019-02-15,2019-02-11,7,5,2,February,1,2019,winter,11:21:00,noon,C,Naypyitaw,Member,Female,Cash,Electronic accessories
767-05-1286,83.77,6.0,25.131,527.751,502.62,4.761904762,25.131,5.4,2019-01-23,2019-01-21,4,3,1,January,1,2019,winter,12:10:00,noon,C,Naypyitaw,Member,Female,Ewallet,Home and lifestyle
340-21-9136,40.05,4.0,8.01,168.21,160.2,4.761904762,8.01,9.7,2019-01-25,2019-01-21,4,5,1,January,1,2019,winter,11:40:00,noon,A,Yangon,Member,Female,Cash,Sports and travel
405-31-3305,43.13,10.0,21.565,452.865,431.3,4.761904762,21.565,5.5,2019-02-02,2019-01-28,5,6,2,February,1,2019,winter,18:31:00,evening,A,Yangon,Member,Male,Credit card,Fashion accessories
731-59-7531,72.57,8.0,29.028,609.588,580.56,4.761904762,29.028,4.6,2019-03-30,2019-03-25,13,6,3,March,1,2019,spring,17:58:00,evening,B,Mandalay,Member,Male,Cash,Health and beauty
676-39-6028,64.44,5.0,16.11,338.31,322.2,4.761904762,16.11,6.6,2019-03-30,2019-03-25,13,6,3,March,1,2019,spring,17:04:00,evening,A,Yangon,Member,Female,Cash,Electronic accessories
502-05-1910,65.18,3.0,9.777,205.317,195.54,4.761904762,9.777,6.3,2019-02-25,2019-02-25,9,1,2,February,1,2019,winter,20:35:00,evening,A,Yangon,Normal,Male,Credit card,Health and beauty
485-30-8700,33.26,5.0,8.315,174.615,166.3,4.761904762,8.315,4.2,2019-03-18,2019-03-18,12,1,3,March,1,2019,spring,16:10:00,noon,A,Yangon,Normal,Female,Credit card,Sports and travel
598-47-9715,84.07,4.0,16.814,353.094,336.28,4.761904762,16.814,4.4,2019-03-07,2019-03-04,10,4,3,March,1,2019,spring,16:54:00,noon,C,Naypyitaw,Normal,Male,Ewallet,Electronic accessories
701-69-8742,34.37,10.0,17.185,360.885,343.7,4.761904762,17.185,6.7,2019-03-16,2019-03-11,11,6,3,March,1,2019,spring,10:11:00,morning,B,Mandalay,Normal,Male,Ewallet,Sports and travel
575-67-1508,38.6,1.0,1.93,40.53,38.6,4.761904762,1.93,6.7,2019-01-29,2019-01-28,5,2,1,January,1,2019,winter,11:26:00,noon,A,Yangon,Normal,Male,Ewallet,Electronic accessories
541-08-3113,65.97,8.0,26.388,554.148,527.76,4.761904762,26.388,8.4,2019-02-02,2019-01-28,5,6,2,February,1,2019,winter,20:29:00,evening,C,Naypyitaw,Normal,Male,Cash,Food and beverages
246-11-3901,32.8,10.0,16.4,344.4,328.0,4.761904762,16.4,6.2,2019-02-15,2019-02-11,7,5,2,February,1,2019,winter,12:12:00,noon,C,Naypyitaw,Normal,Female,Cash,Electronic accessories
674-15-9296,37.14,5.0,9.285,194.985,185.7,4.761904762,9.285,5.0,2019-01-08,2019-01-07,2,2,1,January,1,2019,winter,13:05:00,noon,A,Yangon,Normal,Male,Ewallet,Sports and travel
305-18-3552,60.38,10.0,30.19,633.99,603.8,4.761904762,30.19,6.0,2019-02-12,2019-02-11,7,2,2,February,1,2019,winter,16:19:00,noon,B,Mandalay,Member,Male,Cash,Home and lifestyle
493-65-6248,36.98,10.0,18.49,388.29,369.8,4.761904762,18.49,7.0,2019-01-01,2018-12-31,1,2,1,January,1,2019,winter,19:48:00,evening,C,Naypyitaw,Member,Female,Credit card,Sports and travel
438-01-4015,49.49,4.0,9.898,207.858,197.96,4.761904762,9.898,6.6,2019-03-21,2019-03-18,12,4,3,March,1,2019,spring,15:25:00,noon,B,Mandalay,Member,Female,Ewallet,Sports and travel
709-58-4068,41.09,10.0,20.545,431.445,410.9,4.761904762,20.545,7.3,2019-02-28,2019-02-25,9,4,2,February,1,2019,winter,14:42:00,noon,B,Mandalay,Normal,Female,Cash,Fashion accessories
795-49-7276,37.15,4.0,7.43,156.03,148.6,4.761904762,7.43,8.3,2019-03-23,2019-03-18,12,6,3,March,1,2019,spring,18:59:00,evening,A,Yangon,Normal,Male,Ewallet,Fashion accessories
556-72-8512,22.96,1.0,1.148,24.108,22.96,4.761904762,1.148,4.3,2019-01-30,2019-01-28,5,3,1,January,1,2019,winter,20:47:00,evening,C,Naypyitaw,Normal,Male,Cash,Home and lifestyle
627-95-3243,77.68,9.0,34.956,734.076,699.12,4.761904762,34.956,9.8,2019-02-04,2019-02-04,6,1,2,February,1,2019,winter,13:21:00,noon,B,Mandalay,Member,Female,Ewallet,Home and lifestyle
686-41-0932,34.7,2.0,3.47,72.87,69.4,4.761904762,3.47,8.2,2019-03-13,2019-03-11,11,3,3,March,1,2019,spring,19:48:00,evening,B,Mandalay,Normal,Female,Ewallet,Fashion accessories
510-09-5628,19.66,10.0,9.83,206.43,196.6,4.761904762,9.83,7.2,2019-03-15,2019-03-11,11,5,3,March,1,2019,spring,18:20:00,evening,A,Yangon,Member,Female,Credit card,Fashion accessories
608-04-3797,25.32,8.0,10.128,212.688,202.56,4.761904762,10.128,8.7,2019-03-05,2019-03-04,10,2,3,March,1,2019,spring,20:24:00,evening,B,Mandalay,Member,Female,Ewallet,Health and beauty
148-82-2527,12.12,10.0,6.06,127.26,121.2,4.761904762,6.06,8.4,2019-03-05,2019-03-04,10,2,3,March,1,2019,spring,13:44:00,noon,C,Naypyitaw,Member,Female,Credit card,Home and lifestyle
437-53-3084,99.89,2.0,9.989,209.769,199.78,4.761904762,9.989,7.1,2019-02-26,2019-02-25,9,2,2,February,1,2019,winter,11:48:00,noon,B,Mandalay,Normal,Male,Ewallet,Fashion accessories
632-32-4574,75.92,8.0,30.368,637.728,607.36,4.761904762,30.368,5.5,2019-03-20,2019-03-18,12,3,3,March,1,2019,spring,14:14:00,noon,B,Mandalay,Normal,Male,Cash,Sports and travel
556-97-7101,63.22,2.0,6.322,132.762,126.44,4.761904762,6.322,8.5,2019-01-01,2018-12-31,1,2,1,January,1,2019,winter,15:51:00,noon,C,Naypyitaw,Normal,Female,Cash,Electronic accessories
